match_id,date,year,format,team,opponent,competition,stage,venue,city,result,winner,margin,margin_type,player_of_match,india_players
1133817,2018-03-06,2018,T20I,India,Sri Lanka,Nidahas Trophy,,"R.Premadasa Stadium, Khettarama",Colombo,Lost,Sri Lanka,5.0,wickets,MDKJ Perera,"RG Sharma, S Dhawan, SK Raina, MK Pandey, RR Pant, KD Karthik, Washington Sundar, V Shankar, SN Thakur, JD Unadkat, YS Chahal"
1133818,2018-03-08,2018,T20I,India,Bangladesh,Nidahas Trophy,,"R.Premadasa Stadium, Khettarama",Colombo,Won,India,6.0,wickets,V Shankar,"RG Sharma, S Dhawan, RR Pant, SK Raina, MK Pandey, KD Karthik, V Shankar, Washington Sundar, SN Thakur, JD Unadkat, YS Chahal"
1133820,2018-03-12,2018,T20I,India,Sri Lanka,Nidahas Trophy,,"R.Premadasa Stadium, Khettarama",Colombo,Won,India,6.0,wickets,SN Thakur,"RG Sharma, S Dhawan, KL Rahul, SK Raina, MK Pandey, KD Karthik, V Shankar, Washington Sundar, SN Thakur, JD Unadkat, YS Chahal"
1133821,2018-03-14,2018,T20I,India,Bangladesh,Nidahas Trophy,,"R.Premadasa Stadium, Khettarama",Colombo,Won,India,17.0,runs,RG Sharma,"RG Sharma, S Dhawan, SK Raina, KD Karthik, KL Rahul, MK Pandey, V Shankar, Washington Sundar, SN Thakur, YS Chahal, Mohammed Siraj"
1133823,2018-03-18,2018,T20I,India,Bangladesh,Nidahas Trophy,Final,"R.Premadasa Stadium, Khettarama",Colombo,Won,India,4.0,wickets,KD Karthik,"S Dhawan, RG Sharma, SK Raina, KL Rahul, MK Pandey, V Shankar, KD Karthik, Washington Sundar, SN Thakur, YS Chahal, JD Unadkat"
1140992,2018-06-27,2018,T20I,India,Ireland,India tour of Ireland and England,,"The Village, Malahide",Dublin,Won,India,76.0,runs,Kuldeep Yadav,"RG Sharma, S Dhawan, SK Raina, MS Dhoni, HH Pandya, V Kohli, MK Pandey, B Kumar, Kuldeep Yadav, JJ Bumrah, YS Chahal"
1140993,2018-06-29,2018,T20I,India,Ireland,India tour of Ireland and England,,"The Village, Malahide",Dublin,Won,India,143.0,runs,KL Rahul,"KL Rahul, V Kohli, SK Raina, RG Sharma, MK Pandey, HH Pandya, KD Karthik, Kuldeep Yadav, S Kaul, UT Yadav, YS Chahal"
1119543,2018-07-03,2018,T20I,India,England,India tour of Ireland and England,,Old Trafford,Manchester,Won,India,8.0,wickets,Kuldeep Yadav,"S Dhawan, RG Sharma, KL Rahul, V Kohli, SK Raina, MS Dhoni, HH Pandya, YS Chahal, Kuldeep Yadav, B Kumar, UT Yadav"
1119544,2018-07-06,2018,T20I,India,England,India tour of Ireland and England,,Sophia Gardens,Cardiff,Lost,England,5.0,wickets,AD Hales,"RG Sharma, S Dhawan, KL Rahul, V Kohli, SK Raina, MS Dhoni, HH Pandya, YS Chahal, Kuldeep Yadav, B Kumar, UT Yadav"
1119545,2018-07-08,2018,T20I,India,England,India tour of Ireland and England,,County Ground,Bristol,Won,India,7.0,wickets,RG Sharma,"RG Sharma, S Dhawan, KL Rahul, V Kohli, HH Pandya, SK Raina, MS Dhoni, DL Chahar, UT Yadav, YS Chahal, S Kaul"
1119546,2018-07-12,2018,ODI,India,England,India tour of Ireland and England,,Trent Bridge,Nottingham,Won,India,8.0,wickets,Kuldeep Yadav,"RG Sharma, S Dhawan, V Kohli, KL Rahul, SK Raina, MS Dhoni, HH Pandya, S Kaul, Kuldeep Yadav, UT Yadav, YS Chahal"
1119547,2018-07-14,2018,ODI,India,England,India tour of Ireland and England,,Lord's,London,Lost,England,86.0,runs,JE Root,"RG Sharma, S Dhawan, V Kohli, KL Rahul, SK Raina, MS Dhoni, HH Pandya, UT Yadav, Kuldeep Yadav, S Kaul, YS Chahal"
1119548,2018-07-17,2018,ODI,India,England,India tour of Ireland and England,,Headingley,Leeds,Lost,England,8.0,wickets,AU Rashid,"RG Sharma, S Dhawan, V Kohli, KD Karthik, MS Dhoni, SK Raina, HH Pandya, B Kumar, SN Thakur, Kuldeep Yadav, YS Chahal"
1119549,2018-08-01,2018,Test,India,England,India tour of Ireland and England,,Edgbaston,Birmingham,Lost,England,31.0,runs,SM Curran,"M Vijay, S Dhawan, KL Rahul, V Kohli, AM Rahane, R Ashwin, KD Karthik, HH Pandya, Mohammed Shami, I Sharma, UT Yadav"
1119550,2018-08-09,2018,Test,India,England,India tour of Ireland and England,,Lord's,London,Lost,England,159.0,runs,CR Woakes,"M Vijay, KL Rahul, CA Pujara, AM Rahane, V Kohli, HH Pandya, KD Karthik, R Ashwin, Kuldeep Yadav, Mohammed Shami, I Sharma"
1119551,2018-08-18,2018,Test,India,England,India tour of Ireland and England,,Trent Bridge,Nottingham,Won,India,203.0,runs,V Kohli,"S Dhawan, KL Rahul, CA Pujara, V Kohli, AM Rahane, RR Pant, HH Pandya, Mohammed Shami, R Ashwin, I Sharma, JJ Bumrah"
1119552,2018-08-30,2018,Test,India,England,India tour of Ireland and England,,The Rose Bowl,Southampton,Lost,England,60.0,runs,MM Ali,"S Dhawan, KL Rahul, CA Pujara, V Kohli, AM Rahane, HH Pandya, RR Pant, R Ashwin, I Sharma, Mohammed Shami, JJ Bumrah"
1119553,2018-09-07,2018,Test,India,England,India tour of Ireland and England,,Kennington Oval,London,Lost,England,118.0,runs,AN Cook,"KL Rahul, S Dhawan, CA Pujara, V Kohli, AM Rahane, GH Vihari, RR Pant, RA Jadeja, I Sharma, Mohammed Shami, JJ Bumrah"
1153246,2018-09-18,2018,ODI,India,Hong Kong,Asia Cup,,Dubai International Cricket Stadium,,Won,India,26.0,runs,S Dhawan,"RG Sharma, S Dhawan, AT Rayudu, KD Karthik, MS Dhoni, KM Jadhav, B Kumar, SN Thakur, Kuldeep Yadav, KK Ahmed, YS Chahal"
1153247,2018-09-19,2018,ODI,India,Pakistan,Asia Cup,,Dubai International Cricket Stadium,,Won,India,8.0,wickets,B Kumar,"RG Sharma, S Dhawan, AT Rayudu, KD Karthik, MS Dhoni, KM Jadhav, HH Pandya, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1153249,2018-09-21,2018,ODI,India,Bangladesh,Asia Cup,,Dubai International Cricket Stadium,,Won,India,7.0,wickets,RA Jadeja,"RG Sharma, S Dhawan, AT Rayudu, MS Dhoni, KD Karthik, KM Jadhav, RA Jadeja, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1153251,2018-09-23,2018,ODI,India,Pakistan,Asia Cup,,Dubai International Cricket Stadium,,Won,India,9.0,wickets,S Dhawan,"RG Sharma, S Dhawan, AT Rayudu, KM Jadhav, MS Dhoni, KD Karthik, Kuldeep Yadav, RA Jadeja, YS Chahal, B Kumar, JJ Bumrah"
1153255,2018-09-28,2018,ODI,India,Bangladesh,Asia Cup,Final,Dubai International Cricket Stadium,,Won,India,3.0,wickets,Liton Das,"RG Sharma, S Dhawan, AT Rayudu, KD Karthik, MS Dhoni, KM Jadhav, RA Jadeja, B Kumar, Kuldeep Yadav, JJ Bumrah, YS Chahal"
1157752,2018-10-04,2018,Test,India,West Indies,West Indies tour of India,,Saurashtra Cricket Association Stadium,Rajkot,Won,India,272.0,runs,PP Shaw,"PP Shaw, KL Rahul, CA Pujara, V Kohli, AM Rahane, RR Pant, RA Jadeja, R Ashwin, Kuldeep Yadav, UT Yadav, Mohammed Shami"
1157753,2018-10-12,2018,Test,India,West Indies,West Indies tour of India,,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Won,India,10.0,wickets,UT Yadav,"PP Shaw, KL Rahul, CA Pujara, V Kohli, AM Rahane, RR Pant, R Ashwin, RA Jadeja, UT Yadav, Kuldeep Yadav, SN Thakur"
1157754,2018-10-21,2018,ODI,India,West Indies,West Indies tour of India,,Barsapara Cricket Stadium,Guwahati,Won,India,8.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, RR Pant, MS Dhoni, RA Jadeja, YS Chahal, UT Yadav, Mohammed Shami, KK Ahmed"
1157755,2018-10-24,2018,ODI,India,West Indies,West Indies tour of India,,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Tie,,,,V Kohli,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, RR Pant, RA Jadeja, Mohammed Shami, YS Chahal, UT Yadav, Kuldeep Yadav"
1157756,2018-10-27,2018,ODI,India,West Indies,West Indies tour of India,,Maharashtra Cricket Association Stadium,Pune,Lost,West Indies,43.0,runs,AR Nurse,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, RR Pant, MS Dhoni, B Kumar, Kuldeep Yadav, YS Chahal, KK Ahmed, JJ Bumrah"
1157757,2018-10-29,2018,ODI,India,West Indies,West Indies tour of India,,Brabourne Stadium,Mumbai,Won,India,224.0,runs,RG Sharma,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, KM Jadhav, RA Jadeja, B Kumar, Kuldeep Yadav, KK Ahmed, JJ Bumrah"
1157758,2018-11-01,2018,ODI,India,West Indies,West Indies tour of India,,Greenfield International Stadium,Thiruvananthapuram,Won,India,9.0,wickets,RA Jadeja,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, KM Jadhav, MS Dhoni, RA Jadeja, B Kumar, Kuldeep Yadav, KK Ahmed, JJ Bumrah"
1157759,2018-11-04,2018,T20I,India,West Indies,West Indies tour of India,,Eden Gardens,Kolkata,Won,India,5.0,wickets,Kuldeep Yadav,"RG Sharma, S Dhawan, KL Rahul, RR Pant, MK Pandey, KD Karthik, KH Pandya, Kuldeep Yadav, JJ Bumrah, KK Ahmed, UT Yadav"
1157760,2018-11-06,2018,T20I,India,West Indies,West Indies tour of India,,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,Won,India,71.0,runs,RG Sharma,"RG Sharma, S Dhawan, RR Pant, KL Rahul, MK Pandey, KD Karthik, KH Pandya, Kuldeep Yadav, JJ Bumrah, KK Ahmed, B Kumar"
1157761,2018-11-11,2018,T20I,India,West Indies,West Indies tour of India,,"MA Chidambaram Stadium, Chepauk",Chennai,Won,India,6.0,wickets,S Dhawan,"S Dhawan, RG Sharma, KL Rahul, RR Pant, MK Pandey, KD Karthik, KH Pandya, YS Chahal, B Kumar, Washington Sundar, KK Ahmed"
1144990,2018-11-21,2018,T20I,India,Australia,India tour of Australia,,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Lost,Australia,4.0,runs,A Zampa,"RG Sharma, S Dhawan, KL Rahul, V Kohli, RR Pant, KD Karthik, KH Pandya, B Kumar, Kuldeep Yadav, JJ Bumrah, KK Ahmed"
1144991,2018-11-23,2018,T20I,India,Australia,India tour of Australia,,Melbourne Cricket Ground,,No Result,,,,,"RG Sharma, S Dhawan, KL Rahul, V Kohli, RR Pant, KD Karthik, KH Pandya, Kuldeep Yadav, B Kumar, JJ Bumrah, KK Ahmed"
1144992,2018-11-25,2018,T20I,India,Australia,India tour of Australia,,Sydney Cricket Ground,,Won,India,6.0,wickets,KH Pandya,"RG Sharma, S Dhawan, V Kohli, KL Rahul, RR Pant, KD Karthik, KH Pandya, Kuldeep Yadav, B Kumar, JJ Bumrah, KK Ahmed"
1144993,2018-12-06,2018,Test,India,Australia,India tour of Australia,,Adelaide Oval,,Won,India,31.0,runs,CA Pujara,"KL Rahul, M Vijay, CA Pujara, V Kohli, AM Rahane, RG Sharma, RR Pant, R Ashwin, I Sharma, Mohammed Shami, JJ Bumrah"
1144994,2018-12-14,2018,Test,India,Australia,India tour of Australia,,Perth Stadium,,Lost,Australia,146.0,runs,NM Lyon,"KL Rahul, M Vijay, CA Pujara, V Kohli, AM Rahane, GH Vihari, RR Pant, UT Yadav, I Sharma, Mohammed Shami, JJ Bumrah"
1144995,2018-12-26,2018,Test,India,Australia,India tour of Australia,,Melbourne Cricket Ground,Melbourne,Won,India,137.0,runs,JJ Bumrah,"GH Vihari, MA Agarwal, CA Pujara, V Kohli, AM Rahane, RG Sharma, RR Pant, RA Jadeja, Mohammed Shami, I Sharma, JJ Bumrah"
1144996,2019-01-03,2019,Test,India,Australia,India tour of Australia,,Sydney Cricket Ground,Sydney,Draw,,,,CA Pujara,"MA Agarwal, KL Rahul, CA Pujara, V Kohli, AM Rahane, GH Vihari, RR Pant, RA Jadeja, Kuldeep Yadav, Mohammed Shami, JJ Bumrah"
1144997,2019-01-12,2019,ODI,India,Australia,India tour of Australia,,Sydney Cricket Ground,Sydney,Lost,Australia,34.0,runs,JA Richardson,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, KD Karthik, RA Jadeja, B Kumar, Kuldeep Yadav, Mohammed Shami, KK Ahmed"
1144998,2019-01-15,2019,ODI,India,Australia,India tour of Australia,,Adelaide Oval,Adelaide,Won,India,6.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, KD Karthik, RA Jadeja, Kuldeep Yadav, B Kumar, Mohammed Shami, Mohammed Siraj"
1144999,2019-01-18,2019,ODI,India,Australia,India tour of Australia,,Melbourne Cricket Ground,Melbourne,Won,India,7.0,wickets,YS Chahal,"RG Sharma, S Dhawan, V Kohli, MS Dhoni, KM Jadhav, KD Karthik, V Shankar, RA Jadeja, B Kumar, Mohammed Shami, YS Chahal"
1153691,2019-01-23,2019,ODI,India,New Zealand,India tour of New Zealand,,McLean Park,Napier,Won,India,8.0,wickets,Mohammed Shami,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, KM Jadhav, MS Dhoni, V Shankar, Kuldeep Yadav, YS Chahal, B Kumar, Mohammed Shami"
1153692,2019-01-26,2019,ODI,India,New Zealand,India tour of New Zealand,,Bay Oval,Mount Maunganui,Won,India,90.0,runs,RG Sharma,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, KM Jadhav, V Shankar, Kuldeep Yadav, YS Chahal, B Kumar, Mohammed Shami"
1153693,2019-01-28,2019,ODI,India,New Zealand,India tour of New Zealand,,Bay Oval,Mount Maunganui,Won,India,7.0,wickets,Mohammed Shami,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, KD Karthik, KM Jadhav, HH Pandya, Kuldeep Yadav, YS Chahal, B Kumar, Mohammed Shami"
1153694,2019-01-31,2019,ODI,India,New Zealand,India tour of New Zealand,,Seddon Park,Hamilton,Lost,New Zealand,8.0,wickets,TA Boult,"RG Sharma, S Dhawan, Shubman Gill, AT Rayudu, KD Karthik, KM Jadhav, HH Pandya, B Kumar, Kuldeep Yadav, YS Chahal, KK Ahmed"
1153695,2019-02-03,2019,ODI,India,New Zealand,India tour of New Zealand,,Westpac Stadium,Wellington,Won,India,35.0,runs,AT Rayudu,"RG Sharma, S Dhawan, Shubman Gill, AT Rayudu, MS Dhoni, V Shankar, KM Jadhav, HH Pandya, B Kumar, Mohammed Shami, YS Chahal"
1153696,2019-02-06,2019,T20I,India,New Zealand,India tour of New Zealand,,Westpac Stadium,Wellington,Lost,New Zealand,80.0,runs,TL Seifert,"RG Sharma, S Dhawan, V Shankar, RR Pant, MS Dhoni, KD Karthik, HH Pandya, KH Pandya, B Kumar, YS Chahal, KK Ahmed"
1153697,2019-02-08,2019,T20I,India,New Zealand,India tour of New Zealand,,Eden Park,Auckland,Won,India,7.0,wickets,KH Pandya,"RG Sharma, S Dhawan, RR Pant, V Shankar, MS Dhoni, KD Karthik, HH Pandya, KH Pandya, B Kumar, YS Chahal, KK Ahmed"
1153698,2019-02-10,2019,T20I,India,New Zealand,India tour of New Zealand,,Seddon Park,Hamilton,Lost,New Zealand,4.0,runs,C Munro,"S Dhawan, RG Sharma, V Shankar, RR Pant, HH Pandya, MS Dhoni, KD Karthik, KH Pandya, B Kumar, Kuldeep Yadav, KK Ahmed"
1168247,2019-02-24,2019,T20I,India,Australia,Australia tour of India,,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Lost,Australia,3.0,wickets,NM Coulter-Nile,"RG Sharma, KL Rahul, V Kohli, RR Pant, MS Dhoni, KD Karthik, KH Pandya, UT Yadav, YS Chahal, M Markande, JJ Bumrah"
1168248,2019-02-27,2019,T20I,India,Australia,Australia tour of India,,M.Chinnaswamy Stadium,Bengaluru,Lost,Australia,7.0,wickets,GJ Maxwell,"KL Rahul, S Dhawan, V Kohli, RR Pant, MS Dhoni, KD Karthik, V Shankar, KH Pandya, YS Chahal, JJ Bumrah, S Kaul"
1168242,2019-03-02,2019,ODI,India,Australia,Australia tour of India,,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Won,India,6.0,wickets,KM Jadhav,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, MS Dhoni, KM Jadhav, V Shankar, RA Jadeja, Kuldeep Yadav, Mohammed Shami, JJ Bumrah"
1168243,2019-03-05,2019,ODI,India,Australia,Australia tour of India,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Won,India,8.0,runs,V Kohli,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, V Shankar, KM Jadhav, MS Dhoni, RA Jadeja, Kuldeep Yadav, Mohammed Shami, JJ Bumrah"
1168244,2019-03-08,2019,ODI,India,Australia,Australia tour of India,,JSCA International Stadium Complex,Ranchi,Lost,Australia,32.0,runs,UT Khawaja,"S Dhawan, RG Sharma, V Kohli, AT Rayudu, MS Dhoni, KM Jadhav, V Shankar, RA Jadeja, Kuldeep Yadav, Mohammed Shami, JJ Bumrah"
1168245,2019-03-10,2019,ODI,India,Australia,Australia tour of India,,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Lost,Australia,4.0,wickets,AJ Turner,"RG Sharma, S Dhawan, KL Rahul, V Kohli, RR Pant, KM Jadhav, V Shankar, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1168246,2019-03-13,2019,ODI,India,Australia,Australia tour of India,,Arun Jaitley Stadium,Delhi,Lost,Australia,35.0,runs,UT Khawaja,"RG Sharma, S Dhawan, V Kohli, RR Pant, V Shankar, KM Jadhav, RA Jadeja, B Kumar, Mohammed Shami, Kuldeep Yadav, JJ Bumrah"
1144490,2019-06-05,2019,ODI,India,South Africa,World Cup,,The Rose Bowl,Southampton,Won,India,6.0,wickets,RG Sharma,"S Dhawan, RG Sharma, V Kohli, KL Rahul, MS Dhoni, HH Pandya, KM Jadhav, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1144496,2019-06-09,2019,ODI,India,Australia,World Cup,,Kennington Oval,London,Won,India,36.0,runs,S Dhawan,"RG Sharma, S Dhawan, V Kohli, HH Pandya, MS Dhoni, KL Rahul, KM Jadhav, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1144504,2019-06-16,2019,ODI,India,Pakistan,World Cup,,Old Trafford,Manchester,Won,India,89.0,runs,RG Sharma,"KL Rahul, RG Sharma, V Kohli, HH Pandya, MS Dhoni, V Shankar, KM Jadhav, B Kumar, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1144516,2019-06-27,2019,ODI,India,West Indies,World Cup,,Old Trafford,Manchester,Won,India,125.0,runs,V Kohli,"KL Rahul, RG Sharma, V Kohli, V Shankar, KM Jadhav, MS Dhoni, HH Pandya, Mohammed Shami, Kuldeep Yadav, YS Chahal, JJ Bumrah"
1144520,2019-06-30,2019,ODI,India,England,World Cup,,Edgbaston,Birmingham,Lost,England,31.0,runs,JM Bairstow,"KL Rahul, RG Sharma, V Kohli, RR Pant, HH Pandya, MS Dhoni, KM Jadhav, Kuldeep Yadav, Mohammed Shami, YS Chahal, JJ Bumrah"
1144522,2019-07-02,2019,ODI,India,Bangladesh,World Cup,,Edgbaston,Birmingham,Won,India,28.0,runs,RG Sharma,"KL Rahul, RG Sharma, V Kohli, RR Pant, HH Pandya, MS Dhoni, KD Karthik, B Kumar, Mohammed Shami, JJ Bumrah, YS Chahal"
1144526,2019-07-06,2019,ODI,India,Sri Lanka,World Cup,,Headingley,Leeds,Won,India,7.0,wickets,RG Sharma,"KL Rahul, RG Sharma, V Kohli, RR Pant, HH Pandya, MS Dhoni, KD Karthik, RA Jadeja, B Kumar, JJ Bumrah, Kuldeep Yadav"
1144528,2019-07-09,2019,ODI,India,New Zealand,World Cup,Semi Final,Old Trafford,Manchester,Lost,New Zealand,18.0,runs,MJ Henry,"KL Rahul, RG Sharma, V Kohli, RR Pant, KD Karthik, HH Pandya, MS Dhoni, RA Jadeja, B Kumar, YS Chahal, JJ Bumrah"
1188621,2019-08-03,2019,T20I,India,West Indies,India tour of United States of America and West Indies,,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Won,India,4.0,wickets,Navdeep Saini,"RG Sharma, S Dhawan, V Kohli, RR Pant, MK Pandey, KH Pandya, RA Jadeja, Washington Sundar, B Kumar, KK Ahmed, Navdeep Saini"
1188622,2019-08-04,2019,T20I,India,West Indies,India tour of United States of America and West Indies,,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Won,India,22.0,runs,KH Pandya,"RG Sharma, S Dhawan, V Kohli, RR Pant, MK Pandey, KH Pandya, RA Jadeja, Washington Sundar, B Kumar, KK Ahmed, Navdeep Saini"
1188623,2019-08-06,2019,T20I,India,West Indies,India tour of United States of America and West Indies,,"Providence Stadium, Guyana",Providence,Won,India,7.0,wickets,DL Chahar,"KL Rahul, S Dhawan, V Kohli, RR Pant, MK Pandey, KH Pandya, DL Chahar, Washington Sundar, B Kumar, RD Chahar, Navdeep Saini"
1188624,2019-08-08,2019,ODI,India,West Indies,India tour of United States of America and West Indies,,"Providence Stadium, Guyana",Providence,No Result,,,,,"RG Sharma, S Dhawan, V Kohli, SS Iyer, KM Jadhav, RR Pant, RA Jadeja, B Kumar, Kuldeep Yadav, Mohammed Shami, KK Ahmed"
1188625,2019-08-11,2019,ODI,India,West Indies,India tour of United States of America and West Indies,,"Queen's Park Oval, Trinidad",Port of Spain,Won,India,59.0,runs,V Kohli,"S Dhawan, RG Sharma, V Kohli, RR Pant, SS Iyer, KM Jadhav, RA Jadeja, B Kumar, Mohammed Shami, Kuldeep Yadav, KK Ahmed"
1188626,2019-08-14,2019,ODI,India,West Indies,India tour of United States of America and West Indies,,"Queen's Park Oval, Trinidad",Port of Spain,Won,India,6.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, RR Pant, SS Iyer, KM Jadhav, RA Jadeja, B Kumar, Mohammed Shami, KK Ahmed, YS Chahal"
1188628,2019-08-22,2019,Test,India,West Indies,India in West Indies Test Series,,"Sir Vivian Richards Stadium, Antigua",North Sound,Won,India,318.0,runs,AM Rahane,"KL Rahul, MA Agarwal, CA Pujara, V Kohli, AM Rahane, GH Vihari, RR Pant, RA Jadeja, I Sharma, Mohammed Shami, JJ Bumrah"
1188629,2019-08-30,2019,Test,India,West Indies,India in West Indies Test Series,,"Sabina Park, Jamaica",Kingston,Won,India,257.0,runs,GH Vihari,"KL Rahul, MA Agarwal, CA Pujara, V Kohli, AM Rahane, GH Vihari, RR Pant, RA Jadeja, I Sharma, Mohammed Shami, JJ Bumrah"
1187005,2019-09-18,2019,T20I,India,South Africa,South Africa tour of India,,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Won,India,7.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, RR Pant, SS Iyer, HH Pandya, RA Jadeja, KH Pandya, Washington Sundar, DL Chahar, Navdeep Saini"
1187006,2019-09-22,2019,T20I,India,South Africa,South Africa tour of India,,M.Chinnaswamy Stadium,Bengaluru,Lost,South Africa,9.0,wickets,BE Hendricks,"S Dhawan, RG Sharma, V Kohli, RR Pant, SS Iyer, HH Pandya, KH Pandya, RA Jadeja, Washington Sundar, DL Chahar, Navdeep Saini"
1187007,2019-10-02,2019,Test,India,South Africa,South Africa in India Test Series,,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Won,India,203.0,runs,RG Sharma,"MA Agarwal, RG Sharma, CA Pujara, V Kohli, AM Rahane, RA Jadeja, GH Vihari, WP Saha, R Ashwin, I Sharma, Mohammed Shami"
1187008,2019-10-10,2019,Test,India,South Africa,South Africa in India Test Series,,Maharashtra Cricket Association Stadium,Pune,Won,India,137.0,runs,V Kohli,"MA Agarwal, RG Sharma, CA Pujara, V Kohli, AM Rahane, RA Jadeja, WP Saha, R Ashwin, I Sharma, Mohammed Shami, UT Yadav"
1187009,2019-10-19,2019,Test,India,South Africa,South Africa in India Test Series,,JSCA International Stadium Complex,Ranchi,Won,India,202.0,runs,RG Sharma,"MA Agarwal, RG Sharma, CA Pujara, V Kohli, AM Rahane, RA Jadeja, WP Saha, R Ashwin, UT Yadav, S Nadeem, Mohammed Shami"
1187013,2019-11-03,2019,T20I,India,Bangladesh,Bangladesh tour of India,,Arun Jaitley Stadium,Delhi,Lost,Bangladesh,7.0,wickets,Mushfiqur Rahim,"RG Sharma, S Dhawan, KL Rahul, SS Iyer, RR Pant, S Dube, KH Pandya, Washington Sundar, YS Chahal, DL Chahar, KK Ahmed"
1187014,2019-11-07,2019,T20I,India,Bangladesh,Bangladesh tour of India,,Saurashtra Cricket Association Stadium,Rajkot,Won,India,8.0,wickets,RG Sharma,"RG Sharma, S Dhawan, KL Rahul, SS Iyer, RR Pant, S Dube, KH Pandya, Washington Sundar, YS Chahal, DL Chahar, KK Ahmed"
1187015,2019-11-10,2019,T20I,India,Bangladesh,Bangladesh tour of India,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Won,India,30.0,runs,DL Chahar,"RG Sharma, S Dhawan, KL Rahul, SS Iyer, RR Pant, MK Pandey, S Dube, Washington Sundar, YS Chahal, DL Chahar, KK Ahmed"
1187016,2019-11-14,2019,Test,India,Bangladesh,Bangladesh in India Test Series,,Holkar Cricket Stadium,Indore,Won,India,130.0,runs,MA Agarwal,"MA Agarwal, RG Sharma, CA Pujara, V Kohli, AM Rahane, RA Jadeja, WP Saha, UT Yadav, R Ashwin, I Sharma, Mohammed Shami"
1187017,2019-11-22,2019,Test,India,Bangladesh,Bangladesh in India Test Series,,Eden Gardens,Kolkata,Won,India,46.0,runs,I Sharma,"MA Agarwal, RG Sharma, CA Pujara, V Kohli, AM Rahane, RA Jadeja, WP Saha, R Ashwin, UT Yadav, I Sharma, Mohammed Shami"
1187018,2019-12-06,2019,T20I,India,West Indies,West Indies tour of India,,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Won,India,6.0,wickets,V Kohli,"RG Sharma, KL Rahul, V Kohli, RR Pant, SS Iyer, S Dube, RA Jadeja, Washington Sundar, DL Chahar, B Kumar, YS Chahal"
1187019,2019-12-08,2019,T20I,India,West Indies,West Indies tour of India,,Greenfield International Stadium,Thiruvananthapuram,Lost,West Indies,8.0,wickets,LMP Simmons,"RG Sharma, KL Rahul, S Dube, V Kohli, RR Pant, SS Iyer, RA Jadeja, Washington Sundar, DL Chahar, B Kumar, YS Chahal"
